user_id,course_index,course_name,match_type,rating
267,232,Deploy Models with TensorFlow Serving and Flask,high,4.59
267,2930,Build a Data Science Web App with Streamlit and Python,high,4.48
267,2460,"Programming Foundations with JavaScript, HTML and CSS",high,4.31
267,554,Create Interactive Dashboards with Streamlit and Python,high,4.57
267,2173,Disaster Risk Management and Korean Policies,low,2.66
267,2580,Web Connectivity and Security in Embedded Systems,random,2.75
268,539,Object Oriented Programming in Java,high,4.07
268,1179,Compose and Program Music in Python using Earsketch,high,4.34
268,337,"Functions, Methods, and Interfaces in Go",high,4.92
268,505,Image Compression and Generation using Variational Autoencoders in Python,high,3.8
268,2457,Build an App in Android Studio using Resources,high,3.71
268,256,Introduction to Game Development,high,4.37
268,3000,Application Systems Programming,high,4.32
268,728,"Python Functions, Files, and Dictionaries",high,4.37
268,1724,Machine Learning Pipelines with Azure ML Studio,low,2.45
268,624,Construction Cost Estimating and Cost Control,random,2.84
269,745,Brand management in digital economy,high,4.9
269,1875,PyCaret: Anatomy of Regression,high,3.66
269,2261,Building Machine Learning Pipelines in PySpark MLlib,high,3.97
269,2424,Transfer Learning for NLP with TensorFlow Hub,high,4.26
269,1782,Regression Analysis with Yellowbrick,high,3.64
269,421,Healthcare Data Models,high,4.23
269,481,Building an Ecosystem model with Insight Maker,high,4.96
269,739,Community Change in Public Health,high,4.31
269,853,"Be a Leader, Develop a Leader",low,2.44
269,2305,Supply Market Analysis,random,2.12
270,1509,Mechanics of Materials III: Beam Bending,high,4.05
270,31,The Music of American English Pronunciation,high,4.15
270,1286,Innovating with the Business Model Canvas,low,2.11
270,710,Enterprise and Infrastructure Security,random,3.9
270,1885,An Introduction to Practical Deep Learning,random,3.39
270,2186,Deep Learning in Computer Vision,random,2.22
270,1404,Mechanics of Materials II: Thin-Walled Pressure Vessels and Torsion,random,3.17
270,2240,Big History - From the Big Bang until Today,random,3.35
270,1453,Cryptography and Information Theory,random,3.8
271,2498,Introduction to PicsArt for Social Media Marketing,low,3.25
271,1983,"Trade, Immigration and Exchange Rates in a Globalized World",random,2.29
271,787,The City and You: Find Your Best Place,random,2.43
271,1009,Understanding Financial Markets,random,2.12
271,1142,Organizational Behavior: How to Manage People,random,2.84
271,2285,Geographical Information Systems - Part 1,random,3.33
271,1222,Research Report: Delivering Insights,random,3.69
271,921,Evaluating User Interfaces,random,2.95
272,873,Getting Started with Blazor WASM,high,4.17
272,2888,Character Design for Video Games,low,2.39
272,849,Unethical Decision Making in Organizations,random,2.42
272,2828,Building Data Visualization Tools,random,4.46
272,2889,The History of Modern Israel � Part I: From an Idea to a State,random,1.87
272,2003,Exploring Basic Income in a Changing Economy Teach-Out,random,3.13
272,1299,Planning a Patient Safety or Quality Improvement Project (Patient Safety III),random,4.42
272,1966,"Building Test Automation Framework - Selenium, C# & NUnit",random,3.0
273,730,Global Impact: Cultural Psychology,high,4.22
273,1179,Compose and Program Music in Python using Earsketch,low,2.09
273,499,Create Power-Ups and Obstacles with C# in Unity,random,2.87
273,2350,Linear Regression in R for Public Health,random,3.96
273,2773,Machine Learning Feature Selection in Python,random,1.45
273,2226,The Power of Macroeconomics: Economic Principles in the Real World,random,4.07
273,1557,Political Governance and Public Policy in Russia,random,2.0
273,1618,"William Shakespeare's Twelfth Night: Comedy, Conflict, and Community",random,2.81
273,3354,Natural Gas,random,2.7
274,1624,Introduction to Systems and Network Mapping with Kumu,high,4.54
274,1980,Developing Data Products,high,3.66
274,117,Managing Big Data with MySQL,high,4.48
274,2795,Explore stock prices with Spark SQL,high,5.0
274,2109,Measuring and Maximizing Impact of COVID-19 Contact Tracing,high,3.75
274,2024,Visualization for Data Journalism,high,4.38
274,181,Complex Retrieval Queries in MySQL Workbench,high,4.04
274,2693,Managing Your Money: MBA Insights for Undergraduates,low,2.56
274,1052,Managing the Organization,random,3.01
275,575,"Fundamentals of Operations, with Goldman Sachs 10,000 Women",high,4.04
275,2980,Creativity Toolkit II: Creative Collaboration,high,4.5
275,620,Exploratory Data Analysis,high,5.0
275,2729,Introduction to Clinical Data Science,high,4.22
275,637,"Coding for Designers, Managers, & Entrepreneurs II",high,4.59
275,333,Data Science at Scale - Capstone Project,high,3.78
275,226,Reproducible Research,high,3.92
275,85,Build Random Forests in R with Azure ML Studio,high,4.49
275,1418,Getting Started with Rstudio,high,4.89
275,999,Google Cloud Platform Fundamentals for AWS Professionals,low,2.51
275,208,Environmental Management & Ethics,random,2.78
276,3380,"Grow to Greatness: Smart Growth for Private Businesses, Part II",high,4.3
276,2613,From the Big Bang to Dark Energy,low,1.55
276,953,Performing Data Aggregation using SQL Aggregate Functions,random,3.42
276,215,Professional Responsibility and Ethics for Accountants,random,3.62
276,410,Finance for Non-Financial Managers,random,2.68
276,1692,iPad Music Player in XD,random,2.67
276,1352,Computer Vision Basics,random,3.19
276,2939,Questionnaire Design for Social Surveys,random,2.69
276,1934,Teaching Popular Music in the Classroom,random,2.95
276,411,Convolutional Neural Networks in TensorFlow,random,4.47
276,2791,Procurement & Sourcing Introduction,random,2.83
276,3158,Create Online Employee Onboarding Course with Eduflow,random,2.75
277,130,Introduction to Acoustics (Part 2),high,4.04
277,2374,Introduction to Particle Accelerators (NPAP MOOC),high,4.6
277,2528,Introduction into General Theory of Relativity,high,4.23
277,324,"Mechanics: Motion, Forces, Energy and Gravity, from Particles to Planets",high,4.04
277,2678,Ferrous Technology I,low,3.09
277,1950,"Coexistence in Medieval Spain: Jews, Christians, and Muslims",random,3.99
278,2438,Electrodynamics: In-depth Solutions for Maxwell�s Equations,high,4.06
278,843,Solar Energy System Design,high,3.55
278,2648,Wind resources for renewable energies,high,4.7
278,1016,Photovoltaic solar energy,high,4.03
278,1224,Fundamentals of Global Energy Business,high,4.62
278,2895,Demand management: Breaking down today�s commercial silos,high,3.51
278,3273,Digital Marketing Analytics in Practice,high,4.66
278,165,Marketing Strategy for Entrepreneurs,high,3.82
278,427,Digital Media and Marketing Principles,high,4.59
278,2696,Fundamentals of Fluid Power,low,2.31
278,2356,Unleashing the Impact of your Social Enterprise,random,2.33
279,2147,Getting Started with SAS Programming,high,4.14
279,3110,Learn Java and JavaFX by creating a Graphical Calculator,high,4.57
279,2948,Functional Programming Principles in Scala,high,4.34
279,193,Data Science in Stratified Healthcare and Precision Medicine,high,4.53
279,541,Data Management and Visualization,high,5.0
279,1739,Quantum Optics 2 - Two photons and more,low,1.36
279,722,Python Data Representations,random,4.13
280,1428,Cloud Security Basics,high,4.34
280,2098,Foundations of Teaching for Learning: Curriculum,high,3.94
280,768,How Google does Machine Learning,low,1.5
280,3070,Climate Change and Water in Mountains: A Global Concern,random,2.87
281,321,"S�ren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",high,4.67
281,2748,How to Make Image Editing Selections in GIMP,high,4.25
281,1280,"Philosophy, Science and Religion: Science and Philosophy",high,4.9
281,1951,Chinese Culture and Contemporary China,high,3.72
281,1575,The Modern and the Postmodern (Part 1),high,4.3
281,2331,Explorations in Confucian Philosophy,high,3.8
281,1377,Responsive Web Design,low,2.52
281,1166,The Psychology of Thrill Seekers,random,3.62
282,1732,Wood Science: Beyond Building,high,4.13
282,1509,Mechanics of Materials III: Beam Bending,high,3.26
282,407,Material Processing,high,4.38
282,2068,Journey of the Universe: The Unfolding of Life,low,2.56
282,1920,Budgeting and Scheduling Projects,random,3.28
282,1118,Anomaly Detection in Time Series Data with Keras,random,3.87
282,790,Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides,random,2.25
282,3316,Japanese for beginners 1,random,3.48
282,462,Understanding Medical Research: Your Facebook Friend is Wrong,random,3.83
282,1355,Financial Risk Management with R,random,1.75
282,666,Antisemitism: From Its Origins to the Present,random,3.22
283,2827,Time Value of Money,high,4.1
283,2944,Introduction to People Analytics,low,2.25
283,762,Health Concepts in Chinese Medicine,random,3.24
283,57,Advanced Neurobiology I,random,2.66
283,3019,Azure Infrastructure Fundamentals,random,2.53
283,1380,Project: Creating Your First C++ Application,random,3.02
283,3240,Exploring Emerging Technologies for Lifelong Learning and Success,random,2.24
283,1208,Cracking the Creativity Code: Discovering Ideas,random,2.24
283,2325,Agile Software Development,random,3.48
283,2762,Marketing Strategy Capstone Project,random,2.2
283,3103,Emergence of Life,random,3.47
284,886,Multimodal Literacies: Communication and Learning in the Era of Digital Media,high,4.49
284,1497,Cities are back in town : urban sociology for a globalizing urban world,high,3.61
284,2645,Source control management for test automation with Git,high,4.03
284,2106,Social Science Approaches to the Study of Chinese Society Part 1,high,4.78
284,963,Mastering bitumen for better roads and innovative applications,high,3.91
284,3403,"Capstone: Retrieving, Processing, and Visualizing Data with Python",low,2.02
284,1754,Social Network Analysis,random,3.32
285,983,Terraform Basics: Automate Provisioning of AWS EC2 Instances,high,4.61
285,750,Organisational design: Know your organisation,high,4.2
285,1133,Advanced SQL Retrieval Queries in SQLiteStudio,high,4.06
285,3373,SQL for Data Science Capstone Project,high,4.87
285,2689,"Fundamentals of Leadership, with Goldman Sachs 10,000 Women",high,5.0
285,751,Learn to Teach Java:  Writing Classes and Arrays,high,4.69
285,575,"Fundamentals of Operations, with Goldman Sachs 10,000 Women",low,2.35
285,1960,Disease Clusters,random,2.43
285,1330,"Merge, Sort and Filter Data in Python Pandas",random,2.42
285,1020,Analytic Combinatorics,random,3.37
285,27,AWS Elastic Beanstalk: Build & Deploy a Node.js RESTful API,random,3.29
285,1072,The Merkle Tree and Cryptocurrencies,random,3.98
286,1577,Measure and Optimize Social Media Marketing Campaigns,high,4.56
286,2300,Fundamentals of Project Planning and Management,high,3.7
286,1957,Create a Record of Students using Arrays in Java,high,4.72
286,1202,Tables and Forms in HTML,high,3.9
286,1779,Getting Started in Google Analytics,high,4.15
286,1737,"Major Engineering Projects: Governance, Risk and Scope",high,4.4
286,3257,IT Project Management,high,5.0
286,236,Social Media Management,high,5.0
286,1073,Building Fintech Startups in Emerging Markets,low,2.66
286,2685,Management Skills for International Business,random,2.87
287,1581,Addressing Large Hadron Collider Challenges by Machine Learning,high,4.51
287,587,Practical Predictive Analytics: Models and Methods,high,4.66
287,1834,Exploratory Data Analysis for Machine Learning,high,4.17
287,2391,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats",high,5.0
287,1257,"System Validation (4): Modelling Software, Protocols, and other behaviour",low,2.44
287,655,Build Your Professional ePortfolio in English,random,3.35
287,1663,Prototyping and Design,random,3.47
287,2815,Introduction to Financial Markets,random,3.3
287,2062,RPA Lifecycle: Deployment and Maintenance,random,3.59
288,760,ADHD: Everyday Strategies for Elementary Students,high,4.05
288,1681,Sales & Marketing Alignment,high,4.08
288,2116,Leadership Through Marketing,high,3.86
288,1399,Build personal resilience,high,4.48
288,3236,Creativity And Entrepreneurship,high,4.61
288,855,Digital Media and Marketing Strategies,high,4.48
288,2003,Exploring Basic Income in a Changing Economy Teach-Out,low,3.3
288,627,"Modern Robotics, Course 4:  Robot Motion Planning and Control",random,3.0
289,1938,Experimentation for Improvement,high,4.57
289,2108,Computer Vision - Image Basics with OpenCV and Python,high,3.86
289,2339,Computer Vision - Object Detection with OpenCV and Python,high,4.15
289,1256,"Designing, Running, and Analyzing Experiments",high,4.58
289,1231,Approximation Algorithms Part II,high,4.64
289,895,Introduction to Computer Vision with Watson and OpenCV,high,4.18
289,448,"Python Project: pillow, tesseract, and opencv",high,4.27
289,1209,Video Basics with OpenCV and Python,high,3.69
289,2310,Introduction to Reinforcement Learning in Python,high,4.16
289,2170,English/French Translator: Long Short Term Memory Networks,low,2.83
289,2892,Innovation for Entrepreneurs: From Idea to Marketplace,random,3.4
290,319,Conflict Resolution Skills,low,2.6
290,2311,Probabilistic Deep Learning with TensorFlow 2,random,3.03
290,460,Discounted Cash Flow Modeling,random,3.0
290,252,Create Informative Presentations with Google Slides,random,2.54
